783,Javi Galán,es ESP,DF,Osasuna,es La Liga,31-047,1994,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,3,2,1,0,0,0,0,0,0,0.09,0.09,0,0.09,Matches
784,Javi Galán,es ESP,DF,Atlético Madrid,es La Liga,31-047,1994,5,1,134,1.5,0,0,0,0,0,0,0,0,0,0,0.1,0.1,5,1,9,0,0,0,0,0,0,0.05,0.05,0,0.05,Matches
785,Iñigo Ruiz de Galarreta,es ESP,MF,Athletic Club,es La Liga,32-152,1993,17,16,"1,092",12.1,0,0,0,0,0,0,8,0,0.3,0.3,1,1.2,10,95,17,0,0,0,0,0,0.02,0.08,0.1,0.02,0.1,Matches
786,Conor Gallagher,eng ENG,MF,Atlético Madrid,es La Liga,25-333,2000,19,4,679,7.5,2,0,2,2,0,0,2,0,1.1,1.1,0.5,1.6,19,26,34,0.27,0,0.27,0.27,0.27,0.15,0.06,0.21,0.15,0.21,Matches
787,Antonino Gallo,it ITA,DF,Lecce,it Serie A,26-000,2000,17,16,"1,390",15.4,0,1,1,0,0,0,2,0,0.4,0.4,0.6,1,27,73,37,0,0.06,0.06,0,0.06,0.03,0.04,0.06,0.03,0.06,Matches
788,Idrissa Gana Gueye,sn SEN,MF,Everton,eng Premier League,36-101,1989,13,13,"1,051",11.7,2,0,2,2,0,0,0,1,1.1,1.1,0.3,1.4,5,55,17,0.17,0,0.17,0.17,0.17,0.09,0.03,0.12,0.09,0.12,Matches
789,Ismaëlo Ganiou,bf BFA,DF,Lens,fr Ligue 1,20-297,2005,6,6,522,5.8,2,0,2,2,0,0,2,1,1.1,1.1,0,1.1,7,21,5,0.34,0,0.34,0.34,0.34,0.19,0,0.19,0.19,0.19,Matches
790,Ben Gannon-Doak,sct SCO,FW,Bournemouth,eng Premier League,20-055,2005,4,0,57,0.6,0,1,1,0,0,0,0,0,0.1,0.1,0.6,0.7,4,1,10,0,1.58,1.58,0,1.58,0.14,0.91,1.04,0.14,1.04,Matches
791,Facundo Garcés,my MAS,DF,Alavés,es La Liga,26-122,1999,6,6,540,6,0,0,0,0,0,0,2,0,0.1,0.1,0,0.1,0,4,1,0,0,0,0,0,0.02,0,0.02,0.02,0.02,Matches
792,Aleix García,es ESP,MF,Leverkusen,de Bundesliga,28-191,1997,15,14,"1,231",13.7,0,4,4,0,0,0,2,0,0.9,0.9,2.2,3.1,18,110,32,0,0.29,0.29,0,0.29,0.06,0.16,0.22,0.06,0.22,Matches
793,Álvaro García,es ESP,"FW,MF",Rayo Vallecano,es La Liga,33-070,1992,18,14,"1,244",13.8,3,1,4,3,0,0,2,0,5.1,5.1,2.9,7.9,19,22,116,0.22,0.07,0.29,0.22,0.29,0.37,0.21,0.57,0.37,0.57,Matches
794,Andrés García,es ESP,DF,Aston Villa,eng Premier League,22-332,2003,2,0,31,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,Matches
795,Eric García,es ESP,"DF,MF",Barcelona,es La Liga,24-361,2001,19,17,"1,468",16.3,1,0,1,1,0,0,1,0,2.4,2.4,1.3,3.7,16,111,30,0.06,0,0.06,0.06,0.06,0.15,0.08,0.23,0.15,0.23,Matches
796,Fran Garcia,es ESP,DF,Real Madrid,es La Liga,26-144,1999,7,5,414,4.6,1,0,1,1,0,0,2,1,0.7,0.7,0.1,0.8,11,11,52,0.22,0,0.22,0.22,0.22,0.15,0.01,0.17,0.15,0.17,Matches
797,Gonzalo García,es ESP,"FW,MF",Real Madrid,es La Liga,21-287,2004,14,2,265,2.9,3,0,3,3,0,0,0,0,2.5,2.5,0.3,2.8,1,5,13,1.02,0,1.02,1.02,1.02,0.85,0.1,0.94,0.85,0.94,Matches
798,Joan García,es ESP,GK,Barcelona,es La Liga,24-246,2001,13,13,"1,170",13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
799,Pablo Garcia,es ESP,FW,Betis,es La Liga,19-206,2006,11,2,298,3.3,0,0,0,0,0,0,1,0,1.1,1.1,0.1,1.1,12,7,29,0,0,0,0,0,0.32,0.02,0.34,0.32,0.34,Matches
800,Rubén García,es ESP,"FW,MF",Osasuna,es La Liga,32-175,1993,16,10,868,9.6,2,4,6,2,0,0,1,0,0.7,0.7,1.9,2.6,10,25,43,0.21,0.41,0.62,0.21,0.62,0.08,0.2,0.27,0.08,0.27,Matches
801,Ulisses Garcia,ch SUI,DF,Marseille,fr Ligue 1,29-359,1996,4,2,211,2.3,0,0,0,0,0,0,1,1,0.1,0.1,0.1,0.2,4,5,7,0,0,0,0,0,0.03,0.03,0.07,0.03,0.07,Matches
802,Víctor García,es ESP,"DF,MF",Levante,es La Liga,28-111,1997,10,4,351,3.9,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.4,11,7,19,0,0,0,0,0,0.04,0.07,0.11,0.04,0.11,Matches
803,Alejandro Garnacho,ar ARG,FW,Chelsea,eng Premier League,21-188,2004,13,10,761,8.5,1,3,4,1,0,0,1,0,1.9,1.9,3.1,5,64,13,117,0.12,0.35,0.47,0.12,0.47,0.23,0.36,0.59,0.23,0.59,Matches
804,James Garner,eng ENG,"MF,DF",Everton,eng Premier League,24-298,2001,20,20,"1,793",19.9,2,3,5,2,0,0,4,0,1.5,1.5,2.6,4.1,21,107,32,0.1,0.15,0.25,0.1,0.25,0.07,0.13,0.2,0.07,0.2,Matches
805,Federico Gatti,it ITA,DF,Juventus,it Serie A,27-195,1998,10,9,777,8.6,1,0,1,1,0,0,3,0,1.2,1.2,0.1,1.3,11,33,1,0.12,0,0.12,0.12,0.12,0.14,0.01,0.15,0.14,0.15,Matches
806,Gavi,es ESP,"MF,DF",Barcelona,es La Liga,21-153,2004,2,0,67,0.7,0,1,1,0,0,0,0,0,0,0,0.2,0.2,1,11,3,0,1.34,1.34,0,1.34,0,0.23,0.23,0,0.23,Matches
807,Jusuf Gazibegović,ba BIH,DF,Köln,de Bundesliga,25-300,2000,1,0,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
808,Paulo Gazzaniga,ar ARG,GK,Girona,es La Liga,34-003,1992,17,17,"1,482",16.5,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
809,Jean-Philippe Gbamin,ci CIV,DF,Metz,fr Ligue 1,30-102,1995,16,16,"1,370",15.2,1,1,2,1,0,0,0,0,1.3,1.3,1.1,2.5,14,33,0,0.07,0.07,0.13,0.07,0.13,0.09,0.07,0.16,0.09,0.16,Matches
810,Yann Gboho,fr FRA,"MF,FW",Toulouse,fr Ligue 1,24-356,2001,16,15,"1,350",15,5,1,6,5,0,0,0,0,3.1,3.1,2,5.1,61,70,98,0.33,0.07,0.4,0.33,0.4,0.21,0.13,0.34,0.2,0.34,Matches
811,David de Gea,es ESP,GK,Fiorentina,it Serie A,35-059,1990,18,18,"1,620",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
812,Lutsharel Geertruida,nl NED,"DF,MF",Sunderland,eng Premier League,25-171,2000,16,9,900,10,0,0,0,0,0,0,0,0,0.7,0.7,0.2,0.9,6,30,5,0,0,0,0,0,0.07,0.02,0.09,0.07,0.09,Matches
813,Valentin Gendrey,fr FRA,"DF,MF",Hoffenheim,de Bundesliga,25-198,2000,2,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Matches
814,Tyrique George,eng ENG,FW,Chelsea,eng Premier League,19-335,2006,4,0,145,1.6,0,0,0,0,0,0,2,0,0.3,0.3,0,0.3,1,4,10,0,0,0,0,0,0.2,0,0.2,0.2,0.2,Matches
815,Yannick Gerhardt,de GER,MF,Wolfsburg,de Bundesliga,31-298,1994,6,5,416,4.6,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,2,10,10,0,0,0,0,0,0.05,0.04,0.08,0.05,0.08,Matches
816,Willem Geubbels,fr FRA,FW,Paris FC,fr Ligue 1,24-142,2001,15,8,662,7.4,3,0,3,2,1,1,0,0,3.9,3.1,0.4,3.5,10,9,46,0.41,0,0.41,0.27,0.27,0.53,0.05,0.58,0.42,0.48,Matches
817,Ismaël Gharbi,tn TUN,MF,Augsburg,de Bundesliga,21-270,2004,4,0,63,0.7,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,2,3,4,0,0,0,0,0,0.25,0.03,0.29,0.25,0.29,Matches
818,Mourad El Ghezouani,ma MAR,FW,Elche,es La Liga,27-223,1998,2,0,50,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,1,4,0,0,0,0,0,0.12,0.04,0.15,0.12,0.15,Matches
819,Rachid Ghezzal,dz ALG,FW,Lyon,fr Ligue 1,33-241,1992,7,1,142,1.6,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,2,4,9,0,0,0,0,0,0.06,0,0.06,0.06,0.06,Matches
820,Daniele Ghilardi,it ITA,DF,Roma,it Serie A,22-364,2003,4,0,42,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,Matches
821,Andrea Ghion,it ITA,"FW,MF",Sassuolo,it Serie A,25-316,2000,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
822,Dimitris Giannoulis,gr GRE,"DF,MF",Augsburg,de Bundesliga,30-080,1995,13,12,896,10,2,2,4,2,0,0,5,0,0.9,0.9,1.5,2.4,22,31,51,0.2,0.2,0.4,0.2,0.4,0.09,0.15,0.24,0.09,0.24,Matches
823,Morgan Gibbs-White,eng ENG,"MF,FW",Nott'ham Forest,eng Premier League,25-343,2000,20,19,"1,691",18.8,4,1,5,4,0,0,0,0,5.1,5.1,1.2,6.3,38,115,131,0.21,0.05,0.27,0.21,0.27,0.27,0.06,0.33,0.27,0.33,Matches
824,Bryan Gil,es ESP,"MF,FW",Girona,es La Liga,24-328,2001,15,9,774,8.6,0,3,3,0,0,0,4,0,1.7,1.7,1.3,3,37,22,72,0,0.35,0.35,0,0.35,0.2,0.15,0.35,0.2,0.35,Matches
825,Mario Gila,es ESP,DF,Lazio,it Serie A,25-129,2000,17,17,"1,473",16.4,0,0,0,0,0,0,3,1,0.5,0.5,0.1,0.6,9,46,5,0,0,0,0,0,0.03,0,0.04,0.03,0.04,Matches
826,Billy Gilmour,sct SCO,MF,Napoli,it Serie A,24-208,2001,9,5,413,4.6,1,0,1,1,0,0,1,0,0.3,0.3,0.3,0.6,7,45,8,0.22,0,0.22,0.22,0.22,0.07,0.06,0.13,0.07,0.13,Matches
827,Benedikt Gimber,de GER,"DF,MF",Heidenheim,de Bundesliga,28-320,1997,10,8,588,6.5,0,0,0,0,0,0,3,0,0,0,0.1,0.1,2,14,2,0,0,0,0,0,0,0.02,0.02,0,0.02,Matches
828,Santiago Giménez,mx MEX,FW,Milan,it Serie A,24-262,2001,9,8,621,6.9,0,0,0,0,0,0,1,0,2.8,2.8,0.1,3,6,4,29,0,0,0,0,0,0.41,0.02,0.43,0.41,0.43,Matches
829,Gvidas Gineitis,lt LTU,MF,Torino,it Serie A,21-265,2004,13,7,555,6.2,0,0,0,0,0,0,0,0,0.1,0.1,1.2,1.3,7,19,24,0,0,0,0,0,0.02,0.19,0.21,0.02,0.21,Matches
830,Matthias Ginter,de GER,DF,Freiburg,de Bundesliga,31-351,1994,15,15,"1,350",15,0,1,1,0,0,0,1,0,1,1,1,2,8,81,8,0,0.07,0.07,0,0.07,0.06,0.07,0.13,0.06,0.13,Matches
831,Giovane,br BRA,FW,Hellas Verona,it Serie A,22-042,2003,17,17,"1,310",14.6,3,4,7,3,0,0,2,0,2.6,2.6,3,5.6,40,30,104,0.21,0.27,0.48,0.21,0.48,0.18,0.21,0.39,0.18,0.39,Matches
832,Olivier Giroud,fr FRA,FW,Lille,fr Ligue 1,39-097,1986,15,13,"1,091",12.1,4,1,5,3,1,2,1,0,5.6,4.1,1.4,5.5,5,10,43,0.33,0.08,0.41,0.25,0.33,0.46,0.12,0.58,0.33,0.45,Matches
833,Jamie Gittens,eng ENG,FW,Chelsea,eng Premier League,21-150,2004,14,4,453,5,0,2,2,0,0,0,0,0,0.8,0.8,0.7,1.6,28,8,42,0,0.4,0.4,0,0.4,0.16,0.15,0.31,0.16,0.31,Matches
834,Robert Glatzel,de GER,"FW,MF",Hamburger SV,de Bundesliga,31-362,1994,9,1,120,1.3,1,0,1,1,0,0,0,0,0.9,0.9,0.2,1.1,0,2,7,0.75,0,0.75,0.75,0.75,0.69,0.17,0.86,0.69,0.86,Matches
835,Serge Gnabry,de GER,"MF,FW",Bayern Munich,de Bundesliga,30-175,1995,12,8,649,7.2,4,5,9,4,0,0,1,0,2.9,2.9,2.6,5.5,16,33,57,0.55,0.69,1.25,0.55,1.25,0.4,0.36,0.76,0.4,0.76,Matches
836,Wilfried Gnonto,it ITA,"FW,MF",Leeds United,eng Premier League,22-061,2003,11,4,323,3.6,0,1,1,0,0,0,2,0,0.2,0.2,0.6,0.8,7,13,22,0,0.28,0.28,0,0.28,0.06,0.15,0.21,0.06,0.21,Matches
837,Giorgi Gocholeishvili,ge GEO,MF,Hamburger SV,de Bundesliga,24-325,2001,12,8,664,7.4,0,1,1,0,0,0,2,1,0.6,0.6,0.4,1,18,10,26,0,0.14,0.14,0,0.14,0.08,0.05,0.13,0.08,0.13,Matches
838,Martial Godo,eng ENG,"MF,FW",Strasbourg,fr Ligue 1,22-297,2003,12,4,373,4.1,2,0,2,2,0,0,2,0,2,2,0.1,2.1,12,5,44,0.48,0,0.48,0.48,0.48,0.48,0.02,0.5,0.48,0.5,Matches
839,Maxima Goffi,fr FRA,DF,Lille,fr Ligue 1,17-347,2008,1,0,39,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,Matches
840,Saba Goglichidze,ge GEO,DF,Udinese,it Serie A,21-194,2004,7,4,422,4.7,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,5,19,2,0,0,0,0,0,0.05,0.02,0.07,0.05,0.07,Matches
841,Edoardo Goldaniga,it ITA,DF,Como,it Serie A,32-064,1993,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
842,Aleksandr Golovin,ru RUS,"MF,FW",Monaco,fr Ligue 1,29-220,1996,11,10,734,8.2,2,1,3,2,0,0,1,0,2,2,0.7,2.7,15,36,50,0.25,0.12,0.37,0.25,0.37,0.24,0.09,0.33,0.24,0.33,Matches
843,André Gomes,pt POR,MF,Lille,fr Ligue 1,32-159,1993,2,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Matches
844,Angel Gomes,eng ENG,MF,Marseille,fr Ligue 1,25-127,2000,13,12,879,9.8,3,0,3,3,0,0,4,0,1.4,1.4,0.8,2.2,11,46,31,0.31,0,0.31,0.31,0.31,0.15,0.08,0.23,0.15,0.23,Matches
845,João Gomes,br BRA,MF,Wolves,eng Premier League,24-327,2001,19,17,"1,504",16.7,0,0,0,0,0,0,6,0,0.5,0.5,0.5,1,25,79,29,0,0,0,0,0,0.03,0.03,0.06,0.03,0.06,Matches
846,Rodrigo Gomes,pt POR,"FW,DF",Wolves,eng Premier League,22-182,2003,6,4,331,3.7,1,0,1,1,0,0,0,0,1,1,0.1,1.1,13,7,37,0.27,0,0.27,0.27,0.27,0.26,0.04,0.3,0.26,0.3,Matches
847,Toti Gomes,pt POR,DF,Wolves,eng Premier League,26-354,1999,13,12,949,10.5,0,0,0,0,0,0,2,1,0,0,0.2,0.2,6,23,3,0,0,0,0,0,0,0.01,0.02,0,0.02,Matches
848,Diego Gómez,py PAR,"MF,FW",Brighton,eng Premier League,22-284,2003,18,14,"1,195",13.3,3,0,3,3,0,0,5,0,3.9,3.9,1.4,5.4,14,28,36,0.23,0,0.23,0.23,0.23,0.3,0.11,0.4,0.3,0.4,Matches
849,Joe Gomez,eng ENG,DF,Liverpool,eng Premier League,28-227,1997,9,3,250,2.8,0,2,2,0,0,0,2,0,0.2,0.2,0.7,0.9,2,10,13,0,0.72,0.72,0,0.72,0.07,0.24,0.31,0.07,0.31,Matches
850,Moi Gómez,es ESP,MF,Osasuna,es La Liga,31-196,1994,14,9,821,9.1,0,0,0,0,0,0,1,0,0.2,0.2,0.7,0.9,11,79,19,0,0,0,0,0,0.02,0.08,0.1,0.02,0.1,Matches
851,Sergio Gómez,es ESP,DF,Real Sociedad,es La Liga,25-123,2000,18,14,"1,282",14.2,0,0,0,0,0,0,1,0,0.8,0.8,2.3,3,18,71,65,0,0,0,0,0,0.05,0.16,0.21,0.05,0.21,Matches
852,Unai Gómez,es ESP,"FW,MF",Athletic Club,es La Liga,22-225,2003,11,2,316,3.5,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.7,4,7,18,0,0,0,0,0,0.15,0.06,0.21,0.15,0.21,Matches
853,Valentín Gómez,ar ARG,DF,Betis,es La Liga,22-193,2003,13,8,834,9.3,1,0,1,1,0,0,3,0,0.7,0.7,0.4,1.1,8,29,22,0.11,0,0.11,0.11,0.11,0.07,0.04,0.11,0.07,0.11,Matches
854,Tidiam Gomis,fr FRA,FW,RB Leipzig,de Bundesliga,19-150,2006,7,1,176,2,1,0,1,1,0,0,0,0,0.3,0.3,0,0.3,9,4,21,0.51,0,0.51,0.51,0.51,0.14,0,0.14,0.14,0.14,Matches
855,Rafael Gonçalves,pt POR,MF,Strasbourg,fr Ligue 1,20-321,2005,6,3,239,2.7,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,4,15,1,0,0,0,0,0,0.02,0.02,0.04,0.02,0.04,Matches
856,Nicolás González,es ESP,MF,Manchester City,eng Premier League,24-002,2002,18,14,"1,272",14.1,1,0,1,1,0,0,4,0,0.5,0.5,0.6,1.1,20,79,12,0.07,0,0.07,0.07,0.07,0.04,0.04,0.08,0.04,0.08,Matches
857,Nicolás González,ar ARG,"MF,DF",Juventus,it Serie A,27-274,1998,2,0,19,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0,1,1,0,0,0,0,0,0.63,0.32,0.95,0.63,0.95,Matches
858,Nicolás González,ar ARG,"MF,DF",Atlético Madrid,es La Liga,27-274,1998,15,13,931,10.3,1,0,1,1,0,0,2,0,2.1,2.1,1.3,3.4,22,27,72,0.1,0,0.1,0.1,0.1,0.2,0.13,0.33,0.2,0.33,Matches
859,Urko González,es ESP,MF,Espanyol,es La Liga,24-291,2001,16,10,982,10.9,0,1,1,0,0,0,3,0,0.2,0.2,0.1,0.4,5,34,7,0,0.09,0.09,0,0.09,0.02,0.01,0.03,0.02,0.03,Matches
860,Urko González,es ESP,MF,Real Sociedad,es La Liga,24-291,2001,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches
861,Anthony Gordon,eng ENG,FW,Newcastle Utd,eng Premier League,24-315,2001,15,13,918,10.2,2,1,3,0,2,2,1,1,4.3,2.7,2.4,5.1,51,44,84,0.2,0.1,0.29,0,0.1,0.42,0.23,0.65,0.26,0.5,Matches
862,Leon Goretzka,de GER,MF,Bayern Munich,de Bundesliga,30-333,1995,14,12,861,9.6,0,0,0,0,0,0,4,0,0.6,0.6,1.2,1.9,20,81,19,0,0,0,0,0,0.06,0.13,0.19,0.06,0.19,Matches
863,Andoni Gorosabel,es ESP,DF,Athletic Club,es La Liga,29-154,1996,9,6,483,5.4,0,1,1,0,0,0,2,0,0.2,0.2,0.3,0.5,10,27,39,0,0.19,0.19,0,0.19,0.04,0.05,0.09,0.04,0.09,Matches
864,Jon Gorrotxategi,es ESP,MF,Real Sociedad,es La Liga,23-337,2002,16,15,"1,313",14.6,1,1,2,1,0,0,6,0,0.6,0.6,0.5,1.1,14,60,11,0.07,0.07,0.14,0.07,0.14,0.04,0.03,0.07,0.04,0.07,Matches
865,Olaf Gorter,nl NED,MF,Lecce,it Serie A,20-339,2005,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
866,Alimami Gory,ml MLI,"MF,FW",Paris FC,fr Ligue 1,29-128,1996,10,2,345,3.8,1,0,1,1,0,0,0,0,0.9,0.9,0,0.9,4,7,25,0.26,0,0.26,0.26,0.26,0.25,0,0.25,0.25,0.25,Matches
867,Robin Gosens,de GER,DF,Fiorentina,it Serie A,31-184,1994,11,9,763,8.5,1,0,1,1,0,0,1,0,1.8,1.8,0.6,2.3,6,26,49,0.12,0,0.12,0.12,0.12,0.21,0.07,0.27,0.21,0.27,Matches
868,Mikel Goti,es ESP,MF,Real Sociedad,es La Liga,23-227,2002,4,1,76,0.8,0,0,0,0,0,0,0,0,0.3,0.3,0,0.3,2,6,7,0,0,0,0,0,0.41,0,0.41,0.41,0.41,Matches
869,Mario Götze,de GER,MF,Eint Frankfurt,de Bundesliga,33-216,1992,11,3,420,4.7,0,0,0,0,0,0,0,0,0.4,0.4,1,1.5,5,14,32,0,0,0,0,0,0.09,0.22,0.32,0.09,0.32,Matches
870,Amine Gouiri,dz ALG,"FW,MF",Marseille,fr Ligue 1,25-323,2000,7,5,396,4.4,1,1,2,1,0,0,0,0,1.9,1.9,0.5,2.4,8,7,21,0.23,0.23,0.45,0.23,0.45,0.43,0.1,0.54,0.43,0.54,Matches
871,Tiago Gouveia,pt POR,"DF,MF",Nice,fr Ligue 1,24-201,2001,10,5,420,4.7,0,0,0,0,0,0,1,0,0.7,0.7,0.6,1.3,6,7,27,0,0,0,0,0,0.14,0.13,0.27,0.14,0.27,Matches
872,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,de Bundesliga,34-179,1991,5,4,365,4.1,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.3,1,16,2,0,0,0,0,0,0.02,0.04,0.06,0.02,0.06,Matches
873,Kamil Grabara,pl POL,GK,Wolfsburg,de Bundesliga,26-362,1999,15,15,"1,350",15,0,0,0,0,0,0,1,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,Matches
874,Jonathan Gradit,fr FRA,DF,Lens,fr Ligue 1,33-042,1992,10,10,807,9,0,0,0,0,0,0,2,1,0.1,0.1,0.1,0.2,7,37,2,0,0,0,0,0,0.01,0.01,0.02,0.01,0.02,Matches
875,Alberto Grassi,it ITA,MF,Cremonese,it Serie A,30-304,1995,12,5,640,7.1,0,0,0,0,0,0,3,0,0.1,0.1,0,0.1,4,21,5,0,0,0,0,0,0.01,0,0.01,0.01,0.01,Matches
876,Ryan Gravenberch,nl NED,MF,Liverpool,eng Premier League,23-234,2002,18,18,"1,591",17.7,4,2,6,4,0,0,3,0,1,1,1.5,2.5,41,97,30,0.23,0.11,0.34,0.23,0.34,0.06,0.09,0.14,0.06,0.14,Matches
877,Archie Gray,eng ENG,MF,Tottenham,eng Premier League,19-299,2006,10,8,598,6.6,1,0,1,1,0,0,3,0,0.7,0.7,0.1,0.8,8,18,3,0.15,0,0.15,0.15,0.15,0.1,0.02,0.12,0.1,0.12,Matches
878,Jack Grealish,eng ENG,FW,Everton,eng Premier League,30-117,1995,18,16,"1,448",16.1,2,6,8,2,0,0,3,0,2,2,4,6,92,63,131,0.12,0.37,0.5,0.12,0.5,0.12,0.25,0.37,0.12,0.37,Matches
879,Mason Greenwood,eng ENG,"FW,MF",Marseille,fr Ligue 1,24-096,2001,16,15,"1,294",14.4,11,3,14,7,4,5,2,0,8.7,4.7,4,8.8,61,102,139,0.77,0.21,0.97,0.49,0.7,0.6,0.28,0.88,0.33,0.61,Matches
880,Dominik Greif,sk SVK,GK,Lyon,fr Ligue 1,28-274,1997,13,13,"1,170",13,0,1,1,0,0,0,0,0,0,0,0.1,0.1,0,1,0,0,0.08,0.08,0,0.08,0,0.01,0.01,0,0.01,Matches
881,Antoine Griezmann,fr FRA,"FW,MF",Atlético Madrid,es La Liga,34-290,1991,19,5,702,7.8,6,0,6,6,0,0,0,0,4.8,4.8,0.9,5.7,10,39,60,0.77,0,0.77,0.77,0.77,0.62,0.12,0.74,0.62,0.74,Matches
882,Vincenzo Grifo,it ITA,"FW,MF",Freiburg,de Bundesliga,32-273,1993,15,10,795,8.8,5,1,6,2,3,3,0,0,3.8,1.4,3.7,5.1,21,37,45,0.57,0.11,0.68,0.23,0.34,0.43,0.42,0.84,0.16,0.57,Matches
883,Álex Grimaldo,es ESP,DF,Leverkusen,de Bundesliga,30-107,1995,11,11,929,10.3,4,3,7,3,1,1,2,0,2.6,1.8,2.9,4.7,34,57,58,0.39,0.29,0.68,0.29,0.58,0.25,0.28,0.53,0.17,0.45,Matches
884,Pascal Groß,de GER,MF,Brighton,eng Premier League,34-204,1991,1,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0.21,0,0.21,0.21,0.21,Matches
885,Pascal Groß,de GER,MF,Dortmund,de Bundesliga,34-204,1991,11,7,613,6.8,0,1,1,0,0,0,0,0,0.6,0.6,1.1,1.7,13,68,51,0,0.15,0.15,0,0.15,0.09,0.16,0.25,0.09,0.25,Matches
886,Brajan Gruda,de GER,"MF,FW",Brighton,eng Premier League,21-219,2004,16,7,640,7.1,1,1,2,1,0,0,2,0,1.7,1.7,0.9,2.6,24,23,56,0.14,0.14,0.28,0.14,0.28,0.23,0.13,0.37,0.23,0.37,Matches
887,Ilia Gruev,bg BUL,MF,Leeds United,eng Premier League,25-244,2000,11,6,563,6.3,0,0,0,0,0,0,1,0,0,0,0.2,0.2,2,23,3,0,0,0,0,0,0,0.03,0.03,0,0.03,Matches
888,Marco Grüll,at AUT,FW,Werder Bremen,de Bundesliga,27-183,1998,15,12,"1,049",11.7,2,1,3,2,0,0,4,0,1.7,1.7,1,2.8,31,40,70,0.17,0.09,0.26,0.17,0.26,0.15,0.09,0.24,0.15,0.24,Matches
889,Albert Grønbaek,dk DEN,"FW,MF",Genoa,it Serie A,24-227,2001,4,1,103,1.1,0,0,0,0,0,0,1,0,0,0,0.3,0.3,1,6,4,0,0,0,0,0,0.03,0.25,0.28,0.03,0.28,Matches
890,Nemanja Gudelj,rs SRB,"MF,DF",Sevilla,es La Liga,34-050,1991,15,10,978,10.9,1,0,1,1,0,0,4,0,0.5,0.5,0.1,0.6,4,27,2,0.09,0,0.09,0.09,0.09,0.05,0.01,0.06,0.05,0.06,Matches
891,Gabriel Gudmundsson,se SWE,DF,Leeds United,eng Premier League,26-251,1999,20,19,"1,650",18.3,0,0,0,0,0,0,2,0,0.9,0.9,1.8,2.7,48,60,69,0,0,0,0,0,0.05,0.1,0.15,0.05,0.15,Matches
892,Gonçalo Guedes,pt POR,"MF,FW",Real Sociedad,es La Liga,29-037,1996,18,12,913,10.1,4,1,5,4,0,0,1,0,2,2,1.1,3.2,27,29,99,0.39,0.1,0.49,0.39,0.49,0.2,0.11,0.31,0.2,0.31,Matches
893,Marc Guéhi,eng ENG,DF,Crystal Palace,eng Premier League,25-176,2000,19,19,"1,710",19,2,2,4,2,0,0,4,0,2,2,1.5,3.6,23,103,8,0.11,0.11,0.21,0.11,0.21,0.11,0.08,0.19,0.11,0.19,Matches
894,Mattéo Guendouzi,fr FRA,MF,Lazio,it Serie A,26-266,1999,15,15,"1,338",14.9,2,1,3,2,0,0,5,1,1.4,1.4,0.8,2.2,15,74,38,0.13,0.07,0.2,0.13,0.2,0.1,0.05,0.15,0.1,0.15,Matches
